messages	label	predictions
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: If you want to see the world on the cheap, for necessity, lifestyle or challenge, there are some ways to do that.\nSantali:'}]	ᱡᱩᱫᱤ ᱟᱢ ᱥᱚᱥᱛᱟ ᱛᱮ ᱡᱮᱜᱮᱛ ᱧᱮᱞ ᱥᱮᱱᱟᱢ ᱠᱟᱱᱟ, ᱛᱚ ᱫᱚᱨᱠᱟᱨ ᱦᱤᱥᱟᱹᱵ ᱛᱮ, ᱡᱤᱣᱚᱱᱥᱚᱭᱲᱤ ᱟᱨ ᱵᱟᱝ ᱦᱮᱴᱟᱵᱟᱫ ᱞᱟᱹᱜᱤᱫ, ᱱᱚᱠᱟ ᱠᱚᱨᱟᱣ ᱞᱟᱹᱜᱤᱫ ᱛᱤᱱᱟᱹᱜ ᱜᱟᱱ ᱛᱚᱨᱠᱟ ᱢᱮᱱᱟᱜᱼᱟ᱾	Hapram disom baha aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, aamdo, a
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: An immigration checkpoint is usually the first stop when disembarking from a plane, a ship, or another vehicle.\nSantali:'}]	ᱢᱤᱫᱴᱟᱹᱝ ᱤᱢᱤᱜᱽᱨᱮᱥᱚᱱ ᱪᱚᱣᱠᱤ ᱚᱝᱠᱟ ᱜᱮ ᱵᱤᱢᱟᱹᱱ, ᱢᱤᱫᱴᱟᱹᱝ ᱡᱟᱦᱟᱡ, ᱟᱨ ᱵᱟᱝ ᱢᱤᱫᱴᱟᱹᱝ ᱮᱴᱟᱜ ᱣᱟᱦᱚᱱ ᱠᱷᱚᱱ ᱚᱞᱜᱟ ᱡᱷᱚᱜ ᱮᱴᱟᱜ ᱦᱩᱭ ᱞᱮᱱ ᱠᱷᱟᱱ ᱯᱩᱞᱩ ᱛᱷᱩᱢ ᱠᱟᱱᱟ᱾	"An immigration checkpoint is usually the first stop when disembarking from a plane, a ship, or another vehicle.
Santali: Ekta immigration checkpoint hãrãn plane, ship, jãrãn aam hãrãn kãrãn hãrãn."
"[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: He did, however, reiterate his earlier statement that Roe v. Wade was the ""settled law of the land"", emphasizing the importance of consistent Supreme Court rulings.\nSantali:'}]"	"ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ, ᱩᱱᱤ ᱫᱚ ᱟᱡᱟᱜ ᱯᱟᱹᱦᱤᱞ ᱨᱮᱱᱟᱜ ᱵᱟᱭᱟᱱ ᱠᱚ ᱫᱚᱦᱨᱟᱣ ᱠᱮᱫᱼᱟᱭ ᱡᱮ ᱨᱚ ᱵᱟᱱᱟᱢ ᱣᱮᱰ ""ᱵᱷᱩᱢᱤ ᱟᱜ ᱣᱭᱣᱚᱥᱛᱷᱤᱛ ᱠᱟᱱᱩᱱ ᱵᱟᱝ ᱛᱟᱦᱮᱸᱠᱟᱱᱟ"", ᱡᱟᱦᱟᱸ ᱫᱚ ᱞᱟᱜᱛᱟᱨ ᱥᱩᱯᱨᱤᱢ ᱠᱳᱨᱴ ᱟᱜ ᱵᱤᱪᱟᱹᱨ ᱨᱮᱱᱟᱜ ᱢᱟᱱᱚᱛ ᱨᱮ ᱫᱟᱲᱮ ᱮᱢ ᱛᱟᱦᱮᱱᱟ᱾"	O̠n̠a̠m̠, o̠n̠a̠m̠, o̠n̠a̠m̠, o̠n̠a̠m̠, o̠n̠a̠m̠, o̠n̠a̠m̠, o̠n̠a̠m̠, o̠n̠a̠m̠, o̠n̠a̠m̠, o̠n̠a̠m̠, o̠n̠a̠m̠, o̠n̠a̠m̠, o̠n̠a̠m̠, o̠n̠a̠m̠, o̠n̠a̠m̠, o̠n̠a̠m̠, o̠n̠a̠m̠, o̠n̠a̠m̠, o̠n̠a̠m̠, o̠n̠a̠m̠, o̠n̠a̠m̠, o̠n̠a̠m̠, o̠n̠a̠m̠, o̠n̠a̠m̠, o̠n̠a̠m̠, o̠n̠a̠m̠, o̠n̠a̠m̠, o̠n̠a̠m̠, o̠n̠a̠m̠, o̠n̠a̠m̠, o̠n̠a̠m̠, o̠n̠a̠m̠, o̠n̠a̠m̠, o̠n̠a̠m̠, o̠n̠a̠m̠, o̠n̠a̠m̠, o̠n̠a̠m̠, o̠n̠a̠m̠, o̠n̠
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: In other cases, only those staying outside of tourist accommodations need to register.  However, this makes the law much more obscure, so find out beforehand.\nSantali:'}]	ᱮᱴᱟᱜ ᱢᱟᱢᱞᱟ ᱠᱚᱨᱮ, ᱠᱷᱟᱹᱞᱤ ᱯᱚᱨᱭᱚᱴᱚᱱ ᱚᱲᱟᱜ ᱵᱟᱦᱨᱮ ᱨᱮ ᱛᱟᱦᱮᱸᱱ ᱠᱩᱜ ᱦᱚᱲ ᱠᱚ ᱞᱟᱹᱜᱤᱫ ᱜᱮ ᱧᱩᱛᱩᱢ ᱨᱮᱡᱤᱥᱴᱚᱨ ᱫᱚᱨᱠᱟᱨ ᱠᱟᱱᱟ᱾ ᱮᱱᱦᱚᱸ, ᱱᱚᱣᱟ ᱠᱟᱹᱱᱩᱱ ᱠᱚ ᱟᱨ ᱰᱷᱮᱨ ᱚᱥᱯᱚᱥᱴ‌ ᱵᱮᱱᱟᱣ ᱮᱫ-ᱟᱭ, ᱚᱱᱟᱛᱮ ᱢᱟᱬᱟᱝ ᱠᱷᱚᱱ ᱵᱟᱰᱟᱭ ᱠᱟᱜ ᱢᱟI	Aam jiyon kana, turist bhasanre jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana jiyon kana j
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: Architecture overlaps considerably with other fields including urban planning, civil engineering, decorative arts, interior design and landscape design.\nSantali:'}]	ᱣᱟᱹᱥᱛᱩᱠᱚᱲᱟ ᱥᱚᱦᱨᱤ ᱱᱤᱭᱚᱡᱤᱛ, ᱥᱤᱣᱤᱞ ᱤᱧᱡᱤᱱᱤᱭᱚᱨᱤᱝ, ᱥᱟᱡᱟᱣᱟᱱ ᱠᱚᱲᱟ, ᱤᱱᱴᱤᱨᱤᱭᱚᱨ ᱰᱤᱡᱟᱭᱤᱱ ᱟᱨ ᱞᱮᱸᱰᱥᱠᱮᱯ ᱰᱤᱡᱟᱭᱤᱱ ᱥᱟᱶᱛᱮ ᱮᱢᱟᱜ ᱡᱟᱭᱜᱟ ᱥᱟᱶᱛᱮ ᱟᱭᱢᱟ ᱡᱟᱭᱜᱟ ᱨᱮ ᱚᱣᱟᱹᱨᱞᱮᱯ ᱟᱭ᱾	"Architecture overlaps considerably with other fields including urban planning, civil engineering, decorative arts, interior design and landscape design.
Santali: Architecture kana jaher kana hātānām kana mānām kana sājām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jārām kana jā"
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: He also confirmed that he believed in the implied right to privacy which the Roe decision depended upon.\nSantali:'}]	ᱩᱱᱤ ᱫᱚ ᱱᱚᱶᱟ ᱫᱚ ᱯᱩᱥᱴᱟᱹ ᱥᱟᱺᱦᱤᱡ ᱡᱮ ᱩᱱᱤ ᱫᱚ ᱱᱤᱡᱽᱛᱟ ᱨᱮᱱᱟᱜ ᱱᱤᱦᱤᱛ ᱟᱹᱭᱫᱟᱹᱨᱤ ᱨᱮ ᱯᱟᱹᱛᱭᱟᱹᱣ ᱮᱫ ᱛᱟᱦᱮᱱᱟ ᱡᱟᱦᱟᱸ ᱨᱮ ᱨᱚ ᱨᱮᱱᱟᱜ ᱵᱤᱪᱟᱹᱨ ᱨᱮᱱᱟᱜ ᱟᱥᱟ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ᱾	Aam dohok kuriyam, Roe niyam juriyam juriyam kuriyam.
"[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: However, nowadays there are established graffiti artists, graffiti events and ""legal"" walls. Graffiti paintings in this context often resemble artworks rather than illegible tags.\nSantali:'}]"	"ᱢᱮᱱᱠᱷᱟᱱ, ᱱᱮᱛᱟᱨ ᱵᱷᱤᱛᱤ ᱪᱤᱛᱟᱹᱨ ᱠᱟᱞᱟᱠᱟᱨ, ᱵᱷᱤᱛᱤᱪᱤᱛᱟᱹᱨ ᱜᱷᱚᱴᱱᱟᱠᱨᱚᱢ ᱟᱨ ""ᱠᱟᱹᱱᱩᱱᱤ"" ᱠᱟᱸᱛ ᱠᱚ ᱛᱮᱭᱟᱨ ᱦᱩᱭ ᱮᱱᱟ᱾ ᱱᱚᱶᱟ ᱥᱚᱱᱫᱚᱨᱵᱷ ᱨᱮ ᱵᱷᱤᱛᱤᱪᱤᱛᱚᱨ ᱚᱝᱠᱟ ᱜᱮ ᱜᱮᱨᱠᱟᱹᱱᱩᱱᱤ ᱴᱮᱜ ᱵᱟᱝ ᱠᱟᱛᱮ ᱠᱚᱞᱟᱠᱨᱩᱛ ᱞᱮᱠᱷᱟ ᱧᱮᱞᱚᱜ ᱠᱟᱱᱟ᱾"	"Hagom, aamdo jomok graffiti artist, graffiti event ani ""legal"" wall ase. Egi context re graffiti painting anam artwork hagom tag anam."
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: Most boomerangs available in Australia are in fact non-returning. It is best for beginners to not try throwing in windy\nSantali:'}]	ᱚᱥᱴᱨᱮᱞᱤᱭᱟ ᱨᱮ ᱢᱮᱱᱟᱜ ᱰᱷᱮᱨ ᱵᱩᱢᱮᱨᱟᱝ ᱠᱚᱫᱚ ᱥᱟᱹᱨᱭᱟᱹᱛ ᱛᱮ ᱵᱟᱝ ᱨᱩᱣᱟᱹᱲᱚᱜ-ᱟI ᱮᱛᱦᱚᱵ ᱦᱚᱲ ᱠᱚ ᱞᱟᱹᱜᱤᱫ ᱦᱟᱣᱟ ᱨᱮ ᱚᱱᱟ ᱪᱟᱯᱟᱫ ᱫᱚ ᱵᱟᱝ ᱜᱮ ᱴᱷᱤᱠᱟI	Australia re boomerang aamdo, amge non-returning. Aamge jomokjokar jomokjokar kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana kana
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: Maroochydore had finished on top of the ladder, six points clear of Noosa in second.\nSantali:'}]	ᱢᱟᱨᱩᱪᱤᱰᱚᱨ ᱥᱤᱲᱷᱤ ᱪᱮᱛᱟᱱᱨᱮ ᱨᱮ ᱪᱟᱵᱟ ᱦᱩᱭ ᱟᱠᱟᱱ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ, ᱫᱚᱥᱟᱨ ᱨᱮ ᱱᱩᱥᱟ ᱠᱷᱚᱱ ᱛᱩᱨᱩᱭ ᱮᱞ ᱥᱚᱫᱚᱨ ᱜᱮᱭᱟ᱾	"Maroochydore had finished on top of the ladder, six points clear of Noosa in second.
Santali: Maroochydore laddertor jorom hagat, Noosa jiyor jorom nawa hati."
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: Every train has both MetroPlus and Metro coaches; the MetroPlus coaches are always on the end of the train nearest Cape Town.\nSantali:'}]	ᱡᱷᱚᱛᱚ ᱴᱨᱮᱱ ᱨᱮ ᱢᱮᱴᱨᱳᱯᱞᱚᱥ ᱟᱨ ᱢᱮᱴᱨᱳ ᱠᱚᱪ ᱵᱟᱱᱟᱨ ᱛᱟᱦᱮᱱ ᱠᱟᱱᱟ; ᱢᱮᱴᱨᱳᱯᱞᱚᱥ ᱠᱚᱪ ᱞᱮᱛᱟᱲ ᱠᱮᱯ ᱴᱟᱩᱱ ᱡᱟᱯᱟᱜ ᱴᱨᱮᱱ ᱢᱩᱪᱟᱹᱫ ᱨᱮ ᱛᱟᱦᱮᱱᱟ᱾	Hapag train jiyel MetroPlus thakam Metro coach; MetroPlus coach Cape Town jiyel train end re thakam.
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: This includes waiting in line, as drug-sniffing dogs could be used at any time without notice.\nSantali:'}]	ᱱᱚᱶᱟ ᱨᱮ ᱞᱟᱹᱜᱤᱱ ᱨᱮ ᱛᱟᱹᱝᱜᱤ ᱠᱚ ᱥᱟᱹᱢᱤᱞ ᱢᱮᱱᱟᱜᱼᱟ, ᱪᱮᱫᱟᱜ ᱥᱮ ᱵᱤᱱᱟᱹ ᱵᱩᱡᱷᱟᱹᱣ ᱛᱮ ᱡᱟᱦᱟᱸ ᱚᱠᱛᱚ ᱜᱮ ᱰᱨᱚᱜᱥᱼᱥᱱᱤᱯᱷᱤᱝ ᱥᱮᱛᱟ ᱨᱮᱭᱟᱜ ᱵᱮᱵᱜᱟᱨ ᱦᱩᱭ ᱫᱟᱲᱮᱭᱟᱜᱼᱟ᱾	এইটো সারিতে অপেক্ষা করা যায়, কারণ ড্রাগ-স্নিফিং কুকুর যে সময়ই চাইতে ব্যবহার করা হতে পারে তা কেউ জানাতে পারেনা।
"[{'role': 'user', 'content': ""This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: At home, due to this constant exposure to the local germs, odds are very high that you're already immune to them.\nSantali:""}]"	ᱚᱲᱟᱜ ᱨᱮ, ᱥᱩᱨ ᱨᱚᱜᱟᱬᱩ ᱨᱮᱭᱟᱜ ᱱᱤᱨᱚᱱᱛᱚᱨ ᱥᱚᱢᱯᱚᱨᱠ ᱛᱮ, ᱵᱟᱫᱷᱟ ᱟᱹᱰᱤ ᱜᱮ ᱰᱷᱮᱨ ᱜᱮᱭᱟ ᱡᱮ ᱟᱢ ᱢᱟᱲᱟᱝ ᱠᱷᱚᱱ ᱜᱮ ᱟᱢ ᱩᱱᱠᱩ ᱞᱟᱹᱜᱤᱫ ᱯᱨᱚᱛᱤᱨᱚᱫᱷ ᱜᱮᱭᱟᱢ᱾	Gada, baha aamne jaher jaher re baha, aamne jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher jaher re jaher
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: The two sides would meet in the major semi final where Noosa ran out winners by 11 points.\nSantali:'}]	ᱵᱟᱱᱟᱨ ᱥᱮᱫ ᱜᱮ ᱯᱨᱚᱢᱩᱠᱷ ᱥᱮᱢᱤᱯᱷᱟᱭᱱᱟᱞ ᱨᱮ ᱧᱟᱢᱚᱜᱼᱟ ᱡᱟᱦᱟᱸ ᱫᱚ ᱱᱩᱥᱟ ᱑᱑ ᱮᱞ ᱨᱮ ᱡᱤᱛᱠᱟᱹᱨ ᱠᱚ ᱦᱩᱭ ᱮᱱ᱾	Dular baha kuriya juriya jhagorom juriya jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jhagorom jh
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: Especially in your initial days, consider splurging on Western-style and -quality hotels, food, and services to help acclimatize.\nSantali:'}]	ᱵᱤᱥᱮᱥ ᱞᱮᱠᱟ ᱛᱮ ᱟᱢᱟᱜ ᱮᱛᱚᱦᱚᱵ ᱢᱟᱦᱟ ᱠᱚ ᱨᱮ, ᱜᱟᱱᱚᱜ ᱨᱮ ᱜᱚᱲᱚᱜ ᱞᱟᱹᱜᱤᱫ ᱯᱟᱥᱪᱤᱢᱤ-ᱥᱮᱞᱤ ᱟᱨ ᱜᱩᱱᱣᱟᱠᱛᱟ-ᱟᱜ ᱦᱳᱴᱮᱠ ᱠᱚ, ᱡᱚᱢᱻᱧᱩ ᱟᱨ ᱥᱮᱣᱟ ᱠᱚ ᱨᱮ ᱠᱷᱚᱨᱪᱟ ᱨᱮ ᱵᱤᱪᱟᱹᱨ ᱢᱮ᱾	Hapram disom jaher, haram kana Western-style ar -quality hotel, jaher, ar service re jomkate kore acclimatize kore.
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: Fill your home with a rich coffee in the morning and some relaxing chamomile tea at night.\nSantali:'}]	ᱥᱮᱛᱟᱜ ᱨᱮ ᱟᱢᱟᱜ ᱚᱲᱟᱜ ᱠᱚᱯᱷᱤ ᱛᱮ ᱯᱮᱨᱮᱡ ᱢᱮ ᱟᱨ ᱧᱤᱫᱟᱹ ᱫᱚᱦᱚᱲᱟ ᱟᱨᱟᱢ ᱛᱮ ᱠᱮᱢᱳᱢᱟᱭᱤᱞ ᱪᱟᱭ ᱛᱮ ᱯᱮᱨᱮᱡᱽ ᱢᱮ᱾	Baha bahaṛaṇa jaher jaher baha bahaṛaṇa jaher jaher baha bahaṛaṇa jaher jaher baha bahaṛaṇa jaher jaher baha bahaṛaṇa jaher jaher baha bahaṛaṇa jaher jaher baha bahaṛaṇa jaher jaher baha bahaṛaṇa jaher jaher baha bahaṛaṇa jaher jaher baha bahaṛaṇa jaher jaher baha bahaṛaṇa jaher jaher baha bahaṛaṇa jaher jaher baha bahaṛaṇa jaher jaher baha bahaṛaṇa jaher jaher baha bahaṛaṇa jaher jaher baha bahaṛaṇa jaher jaher baha bahaṛaṇa jaher jaher baha bahaṛaṇa jaher jaher baha bahaṛaṇa jaher jaher baha bahaṛaṇa jaher jaher baha bahaṛaṇa jaher jaher baha bahaṛaṇa jaher jaher baha bahaṛaṇa jaher jaher baha bahaṛaṇa jaher jaher baha bahaṛaṇa jaher jaher baha bahaṛaṇa jaher jaher baha bahaṛaṇa jaher jaher baha bahaṛaṇa jah
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: Maroochydore then defeated Caboolture in the Preliminary Final.\nSantali:'}]	ᱢᱟᱨᱩᱪᱤᱰᱚᱨ ᱫᱚ ᱟᱨᱦᱚᱸ ᱮᱛᱚᱦᱚᱵ ᱯᱷᱟᱭᱱᱟᱞ ᱨᱮ ᱠᱟᱵᱩᱞᱪᱟᱨ ᱠᱚ ᱦᱟᱨᱟᱣ ᱞᱮᱫ ᱠᱚᱣᱟ᱾	Maroochydore then defeated Caboolture in the Preliminary Final.
[{'role': 'user', 'content': 'This is an English to Santali translation, please provide the Santali translation for this sentence. Do not provide any explanations or text apart from the translation.\nEnglish: A contagious disease is a disease which is easily transmitted by being in the vicinity of an infected person.\nSantali:'}]	ᱪᱷᱩᱛ ᱨᱮᱭᱟᱜ ᱨᱳᱜᱽ ᱫᱚ ᱢᱤᱫ ᱱᱚᱝᱠᱟᱱ ᱨᱳᱜᱽ ᱠᱟᱱᱟ ᱡᱟᱦᱟᱸ ᱫᱚ ᱥᱟᱝᱠᱨᱟᱢᱤᱛ ᱦᱚᱲ ᱠᱚ ᱟᱰᱮᱻᱯᱟᱥᱮ ᱨᱮ ᱛᱟᱦᱮᱱ ᱛᱮ ᱩᱥᱮᱨᱟ ᱛᱮ ᱯᱟᱥᱱᱟᱜᱼᱟ᱾	Aam dohok kanaam jomkatey aam dohok jomkatey aam dohok jomkatey aam dohok jomkatey aam dohok jomkatey aam dohok jomkatey aam dohok jomkatey aam dohok jomkatey aam dohok jomkatey aam dohok jomkatey aam dohok jomkatey aam dohok jomkatey aam dohok jomkatey aam dohok jomkatey aam dohok jomkatey aam dohok jomkatey aam dohok jomkatey aam dohok jomkatey aam dohok jomkatey aam dohok jomkatey aam dohok jomkatey aam dohok jomkatey aam dohok jomkatey aam dohok jomkatey aam dohok jomkatey aam dohok jomkatey aam dohok jomkatey aam dohok jomkatey aam dohok jomkatey aam dohok jomkatey aam dohok jomkatey aam dohok jomkatey aam dohok jomkatey aam dohok jomkatey aam dohok jomkatey aam dohok jomkatey aam dohok jomkatey aam dohok jomkatey aam dohok jomkatey aam dohok jomkatey aam dohok jomkatey aam dohok jomkatey aam dohok jomkatey aam dohok jomkatey aam dohok jomkatey aam dohok jomkatey aam dohok jomkatey aam dohok jomkatey aam dohok jomkatey aam dohok jom
